input_text,match_id,judgment
Discovery of new dwarf planet hints at other objects in solar system,1372,True
Discovery of new dwarf planet hints at other objects in solar system,1373,False
How Much Does That Free Prescription Drug Sample Cost?,1374,True
How Much Does That Free Prescription Drug Sample Cost?,1375,False
WATCH: Andy Samberg Painfully Attempts Yoga and Frolics With Kenan,1376,True
WATCH: Andy Samberg Painfully Attempts Yoga and Frolics With Kenan,1377,False
MUSC releases final three names in search for new president,1378,True
MUSC releases final three names in search for new president,1379,False
Record U.S. Sales With Sustained Profit Sets Trend: Cars,1380,True
Record U.S. Sales With Sustained Profit Sets Trend: Cars,1381,False
American Postal Workers Union to protest mail services at Staples,1382,True
American Postal Workers Union to protest mail services at Staples,1383,False
NASA's moon-orbiting robot crashes,1384,True
NASA's moon-orbiting robot crashes,1385,False
Lucasfilm and Disney add two more to Star Wars Episode VII film,1386,True
Lucasfilm and Disney add two more to Star Wars Episode VII film,1387,False
Suspects sought after 9 shot on Bourbon Street,1388,True
Suspects sought after 9 shot on Bourbon Street,1389,False
Ahead of the Bell: US construction spending,1390,True
Ahead of the Bell: US construction spending,1391,False
"Bitcoin 'a distraction', says online payment pioneer",1392,True
"Bitcoin 'a distraction', says online payment pioneer",1393,False
Iraq concerns lift top-rated euro zone bonds but Fed limits gains,1394,True
Iraq concerns lift top-rated euro zone bonds but Fed limits gains,1395,False
Here's What To Expect From This Week's Big FOMC Meeting,1396,True
Here's What To Expect From This Week's Big FOMC Meeting,1397,False
Model Tweets Proof Terry Richardson Offered Her Vogue Shoot For Sex,1398,True
Model Tweets Proof Terry Richardson Offered Her Vogue Shoot For Sex,1399,False
Research shows it's 'blind luck' that asteroids haven't destroyed a major city yet,1400,True
Research shows it's 'blind luck' that asteroids haven't destroyed a major city yet,1401,False
Lindsay Lohan Checks Out a $7M West Village Townhouse,1402,True
Lindsay Lohan Checks Out a $7M West Village Townhouse,1403,False
Competing Bowe Bergdahl films coming from Kathryn Bigelow and Todd Field,1404,True
Competing Bowe Bergdahl films coming from Kathryn Bigelow and Todd Field,1405,False
Yikes! Researchers discover five new species of armored spiders,1406,True
Yikes! Researchers discover five new species of armored spiders,1407,False
Dark chocolate may improve walking autonomy for patients with PAD,1408,True
Dark chocolate may improve walking autonomy for patients with PAD,1409,False
"Interest rates set to stay on hold this week, but Bank faces mounting pressure to",1410,True
"Interest rates set to stay on hold this week, but Bank faces mounting pressure to",1411,False
Iconic Hollywood actor Mickey Rooney dies at 93,1412,True
Iconic Hollywood actor Mickey Rooney dies at 93,1413,False
Video: Student develops vein biometrics system allowing payment by hand,1414,True
Video: Student develops vein biometrics system allowing payment by hand,1415,False
Toyota closing Kentucky HQ,1416,True
Toyota closing Kentucky HQ,1417,False
Walgreen Profit Expected to Fall,1418,True
Walgreen Profit Expected to Fall,1419,False
For rent: Exotic cars,1420,True
For rent: Exotic cars,1421,False
He Was Stuck Alone in the Airport Overnight - What He Did Will Have You,1422,True
He Was Stuck Alone in the Airport Overnight - What He Did Will Have You,1423,False
Relay For Life of Manchester Kickoff Party Thursday,1424,True
Relay For Life of Manchester Kickoff Party Thursday,1425,False
American Idol 2014 Spoilers: Top 9 Vegas Odds To Win,1426,True
American Idol 2014 Spoilers: Top 9 Vegas Odds To Win,1427,False
Jeep® and Mopar Brands Reveal Six New Concept Vehicles for 48th Annual,1428,True
Jeep® and Mopar Brands Reveal Six New Concept Vehicles for 48th Annual,1429,False
Ebola Virus Is Out Of Control In Africa,1430,True
Ebola Virus Is Out Of Control In Africa,1431,False
9 arrested in anti - mining protests in Dechen County,1432,True
9 arrested in anti - mining protests in Dechen County,1433,False
LG to launch G3 flagship smartphone tomorrow,1434,True
LG to launch G3 flagship smartphone tomorrow,1435,False
New prevention methods and treatment for ACL tears in young athletes,1436,True
New prevention methods and treatment for ACL tears in young athletes,1437,False
Check Up On It: 20 Crazy Facts You Didn't Know About Beyonce And Jay Z,1438,True
Check Up On It: 20 Crazy Facts You Didn't Know About Beyonce And Jay Z,1439,False
"Twitter Q2 Earnings Get Kick from FIFA, TWTR Up 30% - Analyst Blog",1440,True
"Twitter Q2 Earnings Get Kick from FIFA, TWTR Up 30% - Analyst Blog",1441,False
Broadcast lobbyist Gordon Smith blasts FCC in speech at NAB show,1442,True
Broadcast lobbyist Gordon Smith blasts FCC in speech at NAB show,1443,False
Zendaya to play R&B idol Aaliyah in TV biopic,1444,True
Zendaya to play R&B idol Aaliyah in TV biopic,1445,False
French firm launches first Right to Be Forgotten service,1446,True
French firm launches first Right to Be Forgotten service,1447,False
Deadly ebola virus could hit Britain,1448,True
Deadly ebola virus could hit Britain,1449,False
Brain Changes & Type 1 Diabetes Diagnosis in Kids,1450,True
Brain Changes & Type 1 Diabetes Diagnosis in Kids,1451,False
Google Hangouts – Learn to Download for Free and Make the Most of the App,1452,True
Google Hangouts – Learn to Download for Free and Make the Most of the App,1453,False
Beastie Boy due in court for Monster infringement case,1454,True
Beastie Boy due in court for Monster infringement case,1455,False
Justin Bieber Forced to Answer Deposition Questions In Written Form After First,1456,True
Justin Bieber Forced to Answer Deposition Questions In Written Form After First,1457,False
Dashboard camera captures meteor lighting up night's sky,1458,True
Dashboard camera captures meteor lighting up night's sky,1459,False
Five things to know about spring allergies,1460,True
Five things to know about spring allergies,1461,False
US Import And Export Prices Tick Higher In May,1462,True
US Import And Export Prices Tick Higher In May,1463,False
Producer Prices Drop But Inflation Still Threatens,1464,True
Producer Prices Drop But Inflation Still Threatens,1465,False
Heartbleed: Time to change your critical passwords again,1466,True
Heartbleed: Time to change your critical passwords again,1467,False
AP PHOTOS: Marking Jesus' journey on Good Friday,1468,True
AP PHOTOS: Marking Jesus' journey on Good Friday,1469,False
Citigroup Adds Danaher (DHR) To US Focus List,1470,True
Citigroup Adds Danaher (DHR) To US Focus List,1471,False
'Noah' - a stimulating piece of art,1472,True
'Noah' - a stimulating piece of art,1473,False
Intuitive Surgical (ISRG) Receives FDA Clearance for New da Vinci Xi System,1474,True
Intuitive Surgical (ISRG) Receives FDA Clearance for New da Vinci Xi System,1475,False
Cousteau's Grandson Completes Underwater Mission Off Florida,1476,True
Cousteau's Grandson Completes Underwater Mission Off Florida,1477,False
US Consumer Confidence Index Jumps More Than Expected In March,1478,True
US Consumer Confidence Index Jumps More Than Expected In March,1479,False
"Increase retirement age, IMF tells Pakistan",1480,True
"Increase retirement age, IMF tells Pakistan",1481,False
European publishing mogul accuses Google of developing a digital 'superstate',1482,True
European publishing mogul accuses Google of developing a digital 'superstate',1483,False
Watch: Crazy Ending to 'Wheel of Fortune' Leaves Pat Sajak Speechless,1484,True
Watch: Crazy Ending to 'Wheel of Fortune' Leaves Pat Sajak Speechless,1485,False
Paul McCartney resumes his 'Out there' tour,1486,True
Paul McCartney resumes his 'Out there' tour,1487,False
Report: About 11 percent of Forsyth housing units 'seriously underwater',1488,True
Report: About 11 percent of Forsyth housing units 'seriously underwater',1489,False
AT&T now exploring bringing gigabit Internet service to 8 Triangle communities,1490,True
AT&T now exploring bringing gigabit Internet service to 8 Triangle communities,1491,False
Team up to 'Finish the Fight',1492,True
Team up to 'Finish the Fight',1493,False
"Apple's Win Settles Samsung's Complaint, Too",1494,True
"Apple's Win Settles Samsung's Complaint, Too",1495,False
Big Bang Theory Season 8 : Fans Can Now Breathe Easy With Three More,1496,True
Big Bang Theory Season 8 : Fans Can Now Breathe Easy With Three More,1497,False
Samsung Opens Up Gear 2 And Gear 2 Neo To Developers With Release Of,1498,True
Samsung Opens Up Gear 2 And Gear 2 Neo To Developers With Release Of,1499,False
'Wizard of Oz' forever linked to Kansas' legacy,1500,True
'Wizard of Oz' forever linked to Kansas' legacy,1501,False
"LOS ANGELES (AP) — Edgar Wright and ""Ant-Man"" are going their separate ways.",1502,True
"LOS ANGELES (AP) — Edgar Wright and ""Ant-Man"" are going their separate ways.",1503,False
"Justin Bieber, Selena Gomez Working On Duet?",1504,True
"Justin Bieber, Selena Gomez Working On Duet?",1505,False
Letter: Nature under attack in Kansas Legislature,1506,True
Letter: Nature under attack in Kansas Legislature,1507,False
Rally boosts S&P 500 to key levels,1508,True
Rally boosts S&P 500 to key levels,1509,False
French doctor who gave lethal injections to 7 terminally ill patients acquitted of,1510,True
French doctor who gave lethal injections to 7 terminally ill patients acquitted of,1511,False
"Regarding Afrezza, FDA Statement:",1512,True
"Regarding Afrezza, FDA Statement:",1513,False
Michaels Retail Chain Reveals Details Of Breach: Nearly 3M Affected,1514,True
Michaels Retail Chain Reveals Details Of Breach: Nearly 3M Affected,1515,False
"Pinterest Launches First Paid Ads With Kraft, Gap and Others",1516,True
"Pinterest Launches First Paid Ads With Kraft, Gap and Others",1517,False
Canadian Dollar Slides As Oil Prices Decline,1518,True
Canadian Dollar Slides As Oil Prices Decline,1519,False
Protect Yourself Against Colorectal Cancer,1520,True
Protect Yourself Against Colorectal Cancer,1521,False
UAE to send first Arab spaceship to Mars by 2021,1522,True
UAE to send first Arab spaceship to Mars by 2021,1523,False
ECB purchase of asset-backed notes problematic for Italy banks - UniCredit,1524,True
ECB purchase of asset-backed notes problematic for Italy banks - UniCredit,1525,False
"Chris Brown -- Sorry BET, I'm Not Doing Reality TV",1526,True
"Chris Brown -- Sorry BET, I'm Not Doing Reality TV",1527,False
Lindsay Lohan shares sexy selfie in nude dress... as Andy Cohen 'vows not to,1528,True
Lindsay Lohan shares sexy selfie in nude dress... as Andy Cohen 'vows not to,1529,False
"US syphilis rate up, affecting mostly gay and bisexual men",1530,True
"US syphilis rate up, affecting mostly gay and bisexual men",1531,False
Liberia steps ups measures to control Ebola virus,1532,True
Liberia steps ups measures to control Ebola virus,1533,False
"Viral videos of the week: Oculus Rift reactions, a bug works out, and Obama",1534,True
"Viral videos of the week: Oculus Rift reactions, a bug works out, and Obama",1535,False
Ancient writing claiming Jesus had a wife stirs controversy,1536,True
Ancient writing claiming Jesus had a wife stirs controversy,1537,False
Madonna shows up for jury duty in Manhattan,1538,True
Madonna shows up for jury duty in Manhattan,1539,False
Ohio teen died from overdose of caffeine,1540,True
Ohio teen died from overdose of caffeine,1541,False
Who Wins the Original Content War?,1542,True
Who Wins the Original Content War?,1543,False
Call over saturated fats guidance,1544,True
Call over saturated fats guidance,1545,False
"Lindsay on OWN – If you can't be accountable to Oprah, who can …",1546,True
"Lindsay on OWN – If you can't be accountable to Oprah, who can …",1547,False
"The tale of two kinds of tailoring: Couture gets the headlines, but cruise",1548,True
"The tale of two kinds of tailoring: Couture gets the headlines, but cruise",1549,False
"Fiat Chrysler second quarter net profit falls sharply as Latam, tax charges weigh",1550,True
"Fiat Chrysler second quarter net profit falls sharply as Latam, tax charges weigh",1551,False
The Sony PS4 is already profitable,1552,True
The Sony PS4 is already profitable,1553,False
Superbugs could 'cast world into Dark Ages',1554,True
Superbugs could 'cast world into Dark Ages',1555,False
Study: Younger dads at higher risk for depression,1556,True
Study: Younger dads at higher risk for depression,1557,False
"Canada Revenue Agency pushes tax deadline to May 5, resumes online",1558,True
"Canada Revenue Agency pushes tax deadline to May 5, resumes online",1559,False
"Police: Bar patron steals wallet of man suffering heart ailment, buys a round",1560,True
"Police: Bar patron steals wallet of man suffering heart ailment, buys a round",1561,False
"US STOCKS-Futures tick up ahead of jobs, growth data",1562,True
"US STOCKS-Futures tick up ahead of jobs, growth data",1563,False
Thousands of workers strike at China shoe factory,1564,True
Thousands of workers strike at China shoe factory,1565,False
E Smoke Dominates as Top Quality Smokeless Cigarettes Gain Popularity as,1566,True
E Smoke Dominates as Top Quality Smokeless Cigarettes Gain Popularity as,1567,False
Qatari royal family linked with Deutsche Bank shares deal,1568,True
Qatari royal family linked with Deutsche Bank shares deal,1569,False
The iHeartRadio Ultimate Pool Party Will Be Available As A Livestream,1570,True
The iHeartRadio Ultimate Pool Party Will Be Available As A Livestream,1571,False
US Broadcast Television Ratings for the Week Ended April 27,1572,True
US Broadcast Television Ratings for the Week Ended April 27,1573,False
Report: N.C. ranks second in U.S. for new solar capacity under development,1574,True
Report: N.C. ranks second in U.S. for new solar capacity under development,1575,False
"Garmin Ltd. (GRMN) Launches viago Navigation App for Android, iOS",1576,True
"Garmin Ltd. (GRMN) Launches viago Navigation App for Android, iOS",1577,False
"Deals of the Day: AstraZeneca, Alstom Show Jumbo Mergers Are Back, Baby!",1578,True
"Deals of the Day: AstraZeneca, Alstom Show Jumbo Mergers Are Back, Baby!",1579,False
Clean up the way you clean this spring - 7 tips to keep your home asthma,1580,True
Clean up the way you clean this spring - 7 tips to keep your home asthma,1581,False
Diabetic women much likelier than men to develop heart disease,1582,True
Diabetic women much likelier than men to develop heart disease,1583,False
Priceline to buy OpenTable; Intel stock soars; Express jumps on takeover talk,1584,True
Priceline to buy OpenTable; Intel stock soars; Express jumps on takeover talk,1585,False
Holdout creditors oppose Argentina's stay request,1586,True
Holdout creditors oppose Argentina's stay request,1587,False
Federal highway fund cutoff threatens transportation projects,1588,True
Federal highway fund cutoff threatens transportation projects,1589,False
Dubai to launch project to build world's biggest mall,1590,True
Dubai to launch project to build world's biggest mall,1591,False
"Concurrent, Inc Enhances Mass Enterprise Big Data Adoption With Intel(R) Data",1592,True
"Concurrent, Inc Enhances Mass Enterprise Big Data Adoption With Intel(R) Data",1593,False
"Bill Cassidy Attacks Obamacare Medicare Savings, But Admits He Voted For Them",1594,True
"Bill Cassidy Attacks Obamacare Medicare Savings, But Admits He Voted For Them",1595,False
Supreme Court Says Nope on Hearing Google Street View Appeal,1596,True
Supreme Court Says Nope on Hearing Google Street View Appeal,1597,False
Alex Trebek Shatters Guinness World Record,1598,True
Alex Trebek Shatters Guinness World Record,1599,False
VFW break-in takes from those who gave,1600,True
VFW break-in takes from those who gave,1601,False
Alibaba takes it to a whole new level,1602,True
Alibaba takes it to a whole new level,1603,False
Miley Cyrus tour tickets soar to £200 - despite criticism of the star's CRAZY on,1604,True
Miley Cyrus tour tickets soar to £200 - despite criticism of the star's CRAZY on,1605,False
Home / News / James Franco Says That Lindsay Lohan Lied About Her Sex List!,1606,True
Home / News / James Franco Says That Lindsay Lohan Lied About Her Sex List!,1607,False
British Pound To Euro Exchange Rate (GBP/EUR) Lower & Dollar (GBP/USD,1608,True
British Pound To Euro Exchange Rate (GBP/EUR) Lower & Dollar (GBP/USD,1609,False
'X-Men: Days Of Future Past' Post-Credits Scene Explained,1610,True
'X-Men: Days Of Future Past' Post-Credits Scene Explained,1611,False
Aereo Case Was 'Hotly Decided': Greenfield,1612,True
Aereo Case Was 'Hotly Decided': Greenfield,1613,False
"EMC revamps lineup with new storage arrays, systems",1614,True
"EMC revamps lineup with new storage arrays, systems",1615,False
Jay Leno to Receive 17th Annual Mark Twin Prize for American Humor,1616,True
Jay Leno to Receive 17th Annual Mark Twin Prize for American Humor,1617,False
New SEC regulations of municipal advisors and underwriters take effect in July,1618,True
New SEC regulations of municipal advisors and underwriters take effect in July,1619,False
We'Ve Got The Beat: Stream It,1620,True
We'Ve Got The Beat: Stream It,1621,False
"Prince returns to Warner Bros., new album due soon",1622,True
"Prince returns to Warner Bros., new album due soon",1623,False
Home»News»Business»Priceline to pay $2.6 billion tab to buy online restaurant,1624,True
Home»News»Business»Priceline to pay $2.6 billion tab to buy online restaurant,1625,False
First 'Jupiter Ascending' Posters Feature Channing Tatum and Mila Kunis,1626,True
First 'Jupiter Ascending' Posters Feature Channing Tatum and Mila Kunis,1627,False
Career Coach: Staying mindful at work,1628,True
Career Coach: Staying mindful at work,1629,False
Google Censorship: Press Backlash Against EU's 'Right To Be Forgotten' Begins,1630,True
Google Censorship: Press Backlash Against EU's 'Right To Be Forgotten' Begins,1631,False
"QUALCOMM, Inc. (QCOM) Q2 Earnings: What To Expect Today",1632,True
"QUALCOMM, Inc. (QCOM) Q2 Earnings: What To Expect Today",1633,False
"Killer whales among most contaminated marine mammals, research shows",1634,True
"Killer whales among most contaminated marine mammals, research shows",1635,False
Andy Murray gets Nickelodeon award and gets covered in sticky green goo!!,1636,True
Andy Murray gets Nickelodeon award and gets covered in sticky green goo!!,1637,False
Two tales of a city,1638,True
Two tales of a city,1639,False
The Four Questions: Celebrity edition,1640,True
The Four Questions: Celebrity edition,1641,False
NAB lifts cash profit to $3.15 billion,1642,True
NAB lifts cash profit to $3.15 billion,1643,False
'I'm Okay With Myself About Everything',1644,True
'I'm Okay With Myself About Everything',1645,False
"Macaulay Culkin's band, The Pizza Underground, booed off stage at Dot to Dot",1646,True
"Macaulay Culkin's band, The Pizza Underground, booed off stage at Dot to Dot",1647,False
Mozilla CEO Responds to Prop 8 Controversy,1648,True
Mozilla CEO Responds to Prop 8 Controversy,1649,False
Facebook Entering The Electronic Money Arena,1650,True
Facebook Entering The Electronic Money Arena,1651,False
"Top Analysts Action: BA, CIEN, FB, GT, HAL",1652,True
"Top Analysts Action: BA, CIEN, FB, GT, HAL",1653,False
Orange is the New Black author speaks at Lafayette,1654,True
Orange is the New Black author speaks at Lafayette,1655,False
Cherry tree from space baffles Japan,1656,True
Cherry tree from space baffles Japan,1657,False
Britney Spears' sister set to wed on Friday - report,1658,True
Britney Spears' sister set to wed on Friday - report,1659,False
250 lbs. of hemp seeds arrive in Frankfort after two-week disput - WDRB 41,1660,True
250 lbs. of hemp seeds arrive in Frankfort after two-week disput - WDRB 41,1661,False
Air pollution killed seven million people in 2012: WHO,1662,True
Air pollution killed seven million people in 2012: WHO,1663,False
A double-header of biopics for 'Get on Up' star Chadwick Boseman | The Republic,1664,True
A double-header of biopics for 'Get on Up' star Chadwick Boseman | The Republic,1665,False
Disney to buy YouTube network Maker Studios for $640m,1666,True
Disney to buy YouTube network Maker Studios for $640m,1667,False
Unique Art Exhibit Promotes Adoption,1668,True
Unique Art Exhibit Promotes Adoption,1669,False
UPDATE: Wintergreen Says 'Implication for Investment Returns in Our Country,1670,True
UPDATE: Wintergreen Says 'Implication for Investment Returns in Our Country,1671,False
Even Pro-Business Republicans Are Attacking The Comcast Merger,1672,True
Even Pro-Business Republicans Are Attacking The Comcast Merger,1673,False
Gilead hepatitis C drug to get FDA priority review,1674,True
Gilead hepatitis C drug to get FDA priority review,1675,False
Diocese discourages Ice Bucket Challenge because of ALS embryo research,1676,True
Diocese discourages Ice Bucket Challenge because of ALS embryo research,1677,False
Inspiring Moment: Young Man With Down Syndrome Reads College Acceptance,1678,True
Inspiring Moment: Young Man With Down Syndrome Reads College Acceptance,1679,False
US court refuses to revive Samsung patent case against Apple,1680,True
US court refuses to revive Samsung patent case against Apple,1681,False
Stress-related ageing: the long and short of it,1682,True
Stress-related ageing: the long and short of it,1683,False
US: Organic mangoes recalled for listeria,1684,True
US: Organic mangoes recalled for listeria,1685,False
How Do You Age a Star? Check Its 'Heartbeat' (Video),1686,True
How Do You Age a Star? Check Its 'Heartbeat' (Video),1687,False
"Iranian Spies Pose as Reporters to Target Lawmakers, Defense Contractors",1688,True
"Iranian Spies Pose as Reporters to Target Lawmakers, Defense Contractors",1689,False
Avril Lavigne 'Smile' Singer's Twitter Flaunts17-Carat Diamond Ring From Nickel,1690,True
Avril Lavigne 'Smile' Singer's Twitter Flaunts17-Carat Diamond Ring From Nickel,1691,False
"Zac Efron Dances On Table To Jason Derulo's ""Wiggle"" -- WATCH HERE!",1692,True
"Zac Efron Dances On Table To Jason Derulo's ""Wiggle"" -- WATCH HERE!",1693,False
Tobacco Lobby Opens a New Playbook for E-Cigarettes,1694,True
Tobacco Lobby Opens a New Playbook for E-Cigarettes,1695,False
Tatiana Maslany Wears Chic Kate Moss For TopShop Jumpsuit At GLAAD Media,1696,True
Tatiana Maslany Wears Chic Kate Moss For TopShop Jumpsuit At GLAAD Media,1697,False
Weekly Money Market Review with IBQ: Most developed market currencies stay,1698,True
Weekly Money Market Review with IBQ: Most developed market currencies stay,1699,False
Ty Schlecht picks up cigarette butts at Meadowlake Park Saturday as part of the,1700,True
Ty Schlecht picks up cigarette butts at Meadowlake Park Saturday as part of the,1701,False
Google's new subsidiary Nest Labs unveils its Learning Thermostat for UK,1702,True
Google's new subsidiary Nest Labs unveils its Learning Thermostat for UK,1703,False
"Aspen wedding gets no love from Pitkin County, residents",1704,True
"Aspen wedding gets no love from Pitkin County, residents",1705,False
Spiders force Suzuki to recall more than 19000 cars,1706,True
Spiders force Suzuki to recall more than 19000 cars,1707,False
Diabetes Cases Rise in U.S. as Complication Rate Declines,1708,True
Diabetes Cases Rise in U.S. as Complication Rate Declines,1709,False
"Stress Test, Timothy Geithner's book, reveals consensus not vision during crisis",1710,True
"Stress Test, Timothy Geithner's book, reveals consensus not vision during crisis",1711,False
"Oyster, the 'Netflix for books,' has finally arrived on Android",1712,True
"Oyster, the 'Netflix for books,' has finally arrived on Android",1713,False
Michael Jackson - Debbie Rowe Has A Change Of Heart About Wedding,1714,True
Michael Jackson - Debbie Rowe Has A Change Of Heart About Wedding,1715,False
Veggie Will Expand Fresh Food Production on Space Station,1716,True
Veggie Will Expand Fresh Food Production on Space Station,1717,False
Treasury Auctions $21 Billion Worth Of Ten-Year Notes,1718,True
Treasury Auctions $21 Billion Worth Of Ten-Year Notes,1719,False
Taylor Swift Takes Sweet Selfies With Sick Kids at New York Cancer Center,1720,True
Taylor Swift Takes Sweet Selfies With Sick Kids at New York Cancer Center,1721,False
Who Is Mehdi Nemmouche?,1722,True
Who Is Mehdi Nemmouche?,1723,False
Jim Kelly's Cancer 'Treatable and Potentially Curable:' Hospital,1724,True
Jim Kelly's Cancer 'Treatable and Potentially Curable:' Hospital,1725,False
Donnelly raises stress disorder awareness,1726,True
Donnelly raises stress disorder awareness,1727,False
Student Loan Interest Rates Increase Tuesday,1728,True
Student Loan Interest Rates Increase Tuesday,1729,False
"Dermatologists with access to sample drugs write costlier prescriptions, Stanford",1730,True
"Dermatologists with access to sample drugs write costlier prescriptions, Stanford",1731,False
Don't smash Google Glass yet - wearables are the future,1732,True
Don't smash Google Glass yet - wearables are the future,1733,False
Patient with MERS virus improving in Indiana,1734,True
Patient with MERS virus improving in Indiana,1735,False
Justin Bieber to be charged in egging case: report,1736,True
Justin Bieber to be charged in egging case: report,1737,False
Johnny Depp dons wig as he transforms into James 'Whitey' Bulger on set of,1738,True
Johnny Depp dons wig as he transforms into James 'Whitey' Bulger on set of,1739,False
You are here! Home > SPORTS > Marc Marquez becomes newest Laureus,1740,True
You are here! Home > SPORTS > Marc Marquez becomes newest Laureus,1741,False
"Babies fed on breast milk less likely to die early in adulthood, study finds",1742,True
"Babies fed on breast milk less likely to die early in adulthood, study finds",1743,False
"Kim Kardashian Stocks Up On Her Vogue Cover, Helps Keep Print Alive",1744,True
"Kim Kardashian Stocks Up On Her Vogue Cover, Helps Keep Print Alive",1745,False
"Twitter's (TWTR) Costolo, Williams, Dorsey Have no Plans to Sell Shares",1746,True
"Twitter's (TWTR) Costolo, Williams, Dorsey Have no Plans to Sell Shares",1747,False
Portugal Telecom invests EUR 900 million in GES debt,1748,True
Portugal Telecom invests EUR 900 million in GES debt,1749,False
"Faster production brings Boeing $965M 1Q profit - WBOC-TV 16, Delmarvas",1750,True
"Faster production brings Boeing $965M 1Q profit - WBOC-TV 16, Delmarvas",1751,False
Kashi settles class-action suit over `All Natural',1752,True
Kashi settles class-action suit over `All Natural',1753,False
Soft touch FX regulation falls under harsh glare,1754,True
Soft touch FX regulation falls under harsh glare,1755,False
Jupiter's Great Red Spot Shrinking Rapidly,1756,True
Jupiter's Great Red Spot Shrinking Rapidly,1757,False
The Bachelorette: Season 10 Ratings,1758,True
The Bachelorette: Season 10 Ratings,1759,False
Press Release: The Conference Board Leading Economic Index(R) (LEI) for the,1760,True
Press Release: The Conference Board Leading Economic Index(R) (LEI) for the,1761,False
"In West Africa, Officials Target Ignorance And Fear Over Ebola",1762,True
"In West Africa, Officials Target Ignorance And Fear Over Ebola",1763,False
Amazon pushes back on FTC request to tighten in-app purchase procedure,1764,True
Amazon pushes back on FTC request to tighten in-app purchase procedure,1765,False
Facebook adds new Nearby Friends feature to engage mobile users,1766,True
Facebook adds new Nearby Friends feature to engage mobile users,1767,False
Wonkbook: Everything you need to know about the latest round of Supreme,1768,True
Wonkbook: Everything you need to know about the latest round of Supreme,1769,False
"ACT UP Pioneer Peter Staley Talks Condoms, Truvada, and HIV Prevention in",1770,True
"ACT UP Pioneer Peter Staley Talks Condoms, Truvada, and HIV Prevention in",1771,False
"Sansa Stark with her new husband, Tyrion Lannister - Game of Thrones Season 4",1772,True
"Sansa Stark with her new husband, Tyrion Lannister - Game of Thrones Season 4",1773,False
Microsoft fights warrant for customer emails stored overseas,1774,True
Microsoft fights warrant for customer emails stored overseas,1775,False
Tori Spelling & Stella: Pretty In Pink,1776,True
Tori Spelling & Stella: Pretty In Pink,1777,False
BlackRock (BLK) Scheduled to Post Earnings on Thursday,1778,True
BlackRock (BLK) Scheduled to Post Earnings on Thursday,1779,False
Who Will Be Playing Aaliyah In Biopic?,1780,True
Who Will Be Playing Aaliyah In Biopic?,1781,False
What's the one thing Oculus Rift's creator feels can kill off VR?,1782,True
What's the one thing Oculus Rift's creator feels can kill off VR?,1783,False
"Valeant, Ackman make $45B Allergan bid",1784,True
"Valeant, Ackman make $45B Allergan bid",1785,False
'Paper Towns' instant classic,1786,True
'Paper Towns' instant classic,1787,False
International Space Station computer outage demands NASA spacewalking,1788,True
International Space Station computer outage demands NASA spacewalking,1789,False
SingTel introduces new 4G voice services,1790,True
SingTel introduces new 4G voice services,1791,False
"Google Now Comes To Chrome, Covers Almost All Devices Now",1792,True
"Google Now Comes To Chrome, Covers Almost All Devices Now",1793,False
FCC Considering Same Net Neutrality Rules for Mobile Internet Traffic,1794,True
FCC Considering Same Net Neutrality Rules for Mobile Internet Traffic,1795,False
Merck's grass pollen allergy vaccine wins US approval,1796,True
Merck's grass pollen allergy vaccine wins US approval,1797,False
True Detective Season 2: Jessica Chastain Offered Lead Role,1798,True
True Detective Season 2: Jessica Chastain Offered Lead Role,1799,False
Intuitions about the causes of rising obesity are often wrong,1800,True
Intuitions about the causes of rising obesity are often wrong,1801,False
Apple TV Review: AAPL Set-Top Box Is Due for Refresh,1802,True
Apple TV Review: AAPL Set-Top Box Is Due for Refresh,1803,False
"Destiny PS4 dev diary delves deeper into armor, weapons and loot",1804,True
"Destiny PS4 dev diary delves deeper into armor, weapons and loot",1805,False
Los Angeles City Attorney Suing Time Warner Cable,1806,True
Los Angeles City Attorney Suing Time Warner Cable,1807,False
ISS dodges Russian space junk,1808,True
ISS dodges Russian space junk,1809,False
Oklahoma residents survey wildfire damage; 1 dead,1810,True
Oklahoma residents survey wildfire damage; 1 dead,1811,False
Ryan Kwanten Loved Getting X-Rated With Alexander Skarsgard For True Blood,1812,True
Ryan Kwanten Loved Getting X-Rated With Alexander Skarsgard For True Blood,1813,False
"Monet's 'Water Lilies' auctioned in NY for $27M - NewsOn6.com - Tulsa, OK",1814,True
"Monet's 'Water Lilies' auctioned in NY for $27M - NewsOn6.com - Tulsa, OK",1815,False
"Godzilla: 'mesmerising, if a little confusing'",1816,True
"Godzilla: 'mesmerising, if a little confusing'",1817,False
Beyoncé and Jay-Z hire biggest ever security team for tour,1818,True
Beyoncé and Jay-Z hire biggest ever security team for tour,1819,False
Also at cinemas | Cruise's true nature is killing aliens,1820,True
Also at cinemas | Cruise's true nature is killing aliens,1821,False
Where is Eduardo Rosas Cruz? California police seeks homeless fugitive with,1822,True
Where is Eduardo Rosas Cruz? California police seeks homeless fugitive with,1823,False
A new study finds middle schoolers who reported receiving a sext were six times,1824,True
A new study finds middle schoolers who reported receiving a sext were six times,1825,False
Whole Foods sees another analyst downgrade ahead of earnings release,1826,True
Whole Foods sees another analyst downgrade ahead of earnings release,1827,False
Fox Slates 'I Wanna Marry Harry' & …,1828,True
Fox Slates 'I Wanna Marry Harry' & …,1829,False
