input_text,match_id,judgment
Assessment of SARS-CoV-2 Immunity in Convalescent Children and Adolescents,1830,True
Assessment of SARS-CoV-2 Immunity in Convalescent Children and Adolescents,1831,False
Reduced neutralization of SARS-CoV-2 B 1 617 variant by convalescent and vaccinated sera,8325,True
Reduced neutralization of SARS-CoV-2 B 1 617 variant by convalescent and vaccinated sera,2326,False
Utilization of apixaban anti-Xa levels in transition from apixaban to warfarin in a patient with chronic renal dysfunction,9241,True
Utilization of apixaban anti-Xa levels in transition from apixaban to warfarin in a patient with chronic renal dysfunction,3242,False
Malnutrition and nutrition support in COVID-19  The results of a nutrition support protocol,6378,True
Malnutrition and nutrition support in COVID-19  The results of a nutrition support protocol,379,False
The Intersection of Intimate Partner Violence and Traumatic Brain Injury  Findings From an Emergency Summit Addressing System-Level Changes to Better Support Women Survivors,1234,True
The Intersection of Intimate Partner Violence and Traumatic Brain Injury  Findings From an Emergency Summit Addressing System-Level Changes to Better Support Women Survivors,1235,False
Can R D investment reduce the impact of COVID-19 on firm performance -Evidence from India,6964,True
Can R D investment reduce the impact of COVID-19 on firm performance -Evidence from India,965,False
Toxicity of spike fragments SARS-CoV-2 S protein for zebrafish  A tool to study its hazardous for human health,3915,True
Toxicity of spike fragments SARS-CoV-2 S protein for zebrafish  A tool to study its hazardous for human health,3916,False
Impact of COVID-19 on an infection prevention and control program  Iowa 2020-2021,446,True
Impact of COVID-19 on an infection prevention and control program  Iowa 2020-2021,447,False
Management of Acute Coronary Syndrome in the COVID Era,844,True
Management of Acute Coronary Syndrome in the COVID Era,845,False
Perspectives on COVID-19 prevention and treatment using herbal medicine in Vietnam  A cross-sectional study,8062,True
Perspectives on COVID-19 prevention and treatment using herbal medicine in Vietnam  A cross-sectional study,2063,False
COVID-19  Invasion  pathogenesis and possible cure - A review,5402,True
COVID-19  Invasion  pathogenesis and possible cure - A review,5403,False
Comparing self-reported reactogenicity between adolescents and adults following the use of BNT162b2  Pfizer-BioNTech  messenger RNA Covid-19 vaccine  a prospective cohort study,2440,True
Comparing self-reported reactogenicity between adolescents and adults following the use of BNT162b2  Pfizer-BioNTech  messenger RNA Covid-19 vaccine  a prospective cohort study,2441,False
Emergency Medical Service Utilization and Response Following COVID-19 Emergency and Stay-at-Home Policies  An Interrupted Time-Series Analysis,3103,True
Emergency Medical Service Utilization and Response Following COVID-19 Emergency and Stay-at-Home Policies  An Interrupted Time-Series Analysis,3104,False
The value of human resources  experience of critical care nurses during the COVID-19 epidemic,8585,True
The value of human resources  experience of critical care nurses during the COVID-19 epidemic,2586,False
COVID-19 Contact Tracing Outcomes in Washington State  August and October 2020,6791,True
COVID-19 Contact Tracing Outcomes in Washington State  August and October 2020,792,False
Service change and innovation in community end-of-life care during the COVID-19 pandemic  Qualitative analysis of a nationwide primary care survey,5650,True
Service change and innovation in community end-of-life care during the COVID-19 pandemic  Qualitative analysis of a nationwide primary care survey,5651,False
Informal caregiver support needs and burden  a survey in Lithuania,1294,True
Informal caregiver support needs and burden  a survey in Lithuania,1295,False
The Impact of Coping Skills in Post-traumatic Growth of Healthcare Providers  When Mental Health Is Deteriorating Due to COVID-19 Pandemic,5079,True
The Impact of Coping Skills in Post-traumatic Growth of Healthcare Providers  When Mental Health Is Deteriorating Due to COVID-19 Pandemic,5080,False
Engagement of Families Attending Early Childhood Services During 5-Month School Closure Due to COVID-19  An Italian Experience,9016,True
Engagement of Families Attending Early Childhood Services During 5-Month School Closure Due to COVID-19  An Italian Experience,3017,False
Approaching Genetics Through the MHC Lens  Tools and Methods for HLA Research,5067,True
Approaching Genetics Through the MHC Lens  Tools and Methods for HLA Research,5068,False
Antibody levels remain high to one-year s follow-up after moderate and severe COVID-19  but not after mild cases,3442,True
Antibody levels remain high to one-year s follow-up after moderate and severe COVID-19  but not after mild cases,3443,False
Suicide-related thoughts and behavior and suicide death trends during the COVID-19 in the general population of Catalonia  Spain,8451,True
Suicide-related thoughts and behavior and suicide death trends during the COVID-19 in the general population of Catalonia  Spain,2452,False
Analysis of cardiovascular disease factors on SARS-CoV-2 infection severity,7273,True
Analysis of cardiovascular disease factors on SARS-CoV-2 infection severity,1274,False
Screening of Asymptomatic Healthcare Workers for SARS-COV-2 for Occult Infections  A Cross-Sectional Study,6105,True
Screening of Asymptomatic Healthcare Workers for SARS-COV-2 for Occult Infections  A Cross-Sectional Study,106,False
Type 2 Diabetes Management  Control and Outcomes During the COVID-19 Pandemic in Older US Veterans  an Observational Study,776,True
Type 2 Diabetes Management  Control and Outcomes During the COVID-19 Pandemic in Older US Veterans  an Observational Study,777,False
Post-vaccination SARS-CoV-2 infection among healthcare workers in tertiary care hospitals in Saudi Arabia  A case series,9716,True
Post-vaccination SARS-CoV-2 infection among healthcare workers in tertiary care hospitals in Saudi Arabia  A case series,3717,False
Flight attendant occupational nutrition and lifestyle factors associated with COVID-19 incidence,2153,True
Flight attendant occupational nutrition and lifestyle factors associated with COVID-19 incidence,2154,False
Monitoring populations at increased risk for SARS-CoV-2 infection in the community using population-level demographic and behavioural surveillance,4920,True
Monitoring populations at increased risk for SARS-CoV-2 infection in the community using population-level demographic and behavioural surveillance,4921,False
Improving deep learning method for biomedical named entity recognition by using entity definition information,5360,True
Improving deep learning method for biomedical named entity recognition by using entity definition information,5361,False
Commentary  This Is Not a Drill,9735,True
Commentary  This Is Not a Drill,3736,False
SARS-CoV-2 Antibody Testing - How to Increase the Positive Predictive Value,5957,True
SARS-CoV-2 Antibody Testing - How to Increase the Positive Predictive Value,5958,False
Multi-omics approach to COVID-19  a domain-based literature review,8411,True
Multi-omics approach to COVID-19  a domain-based literature review,2412,False
Opportunities for Drug Repurposing of Serotonin Reuptake Inhibitors  Potential Uses in Inflammation  Infection  Cancer  Neuroprotection  and Alzheimer s Disease Prevention,8432,True
Opportunities for Drug Repurposing of Serotonin Reuptake Inhibitors  Potential Uses in Inflammation  Infection  Cancer  Neuroprotection  and Alzheimer s Disease Prevention,2433,False
Psychosocial Factors Associated With Increased Adolescent Non-suicidal Self-Injury During the COVID-19 Pandemic,3183,True
Psychosocial Factors Associated With Increased Adolescent Non-suicidal Self-Injury During the COVID-19 Pandemic,3184,False
Investigation of a COVID-19 Outbreak and Its Successful Containment in a Long Term Care Facility in Qatar,6792,True
Investigation of a COVID-19 Outbreak and Its Successful Containment in a Long Term Care Facility in Qatar,793,False
Post-SARS-CoV-2 vaccination venous sinus thrombosis  a literature review of 308 cases,3199,True
Post-SARS-CoV-2 vaccination venous sinus thrombosis  a literature review of 308 cases,3200,False
What is the risk to me from COVID-19    Public involvement in providing mortality risk information for people with  high-risk  conditions for COVID-19  OurRisk CoV,9369,True
What is the risk to me from COVID-19    Public involvement in providing mortality risk information for people with  high-risk  conditions for COVID-19  OurRisk CoV,3370,False
SARS-CoV-2 treatment effects induced by ACE2-expressing microparticles are explained by the oxidized cholesterol-increased endosomal pH of alveolar macrophages,1289,True
SARS-CoV-2 treatment effects induced by ACE2-expressing microparticles are explained by the oxidized cholesterol-increased endosomal pH of alveolar macrophages,1290,False
Methodology for evaluating the level of respiratory protection of masks and respirators against particles similar to those that transmit SARS-CoV-2,4581,True
Methodology for evaluating the level of respiratory protection of masks and respirators against particles similar to those that transmit SARS-CoV-2,4582,False
Counseling patients with COVID-19  An experience at dedicated COVID-19 hospital,6192,True
Counseling patients with COVID-19  An experience at dedicated COVID-19 hospital,193,False
Diagnosis of Severe Acute Respiratory Syndrome Coronavirus 2 Infection in a Patient Presenting With Guillain-Barre Syndrome,8935,True
Diagnosis of Severe Acute Respiratory Syndrome Coronavirus 2 Infection in a Patient Presenting With Guillain-Barre Syndrome,2936,False
Digital interventions for the treatment of depression  A meta-analytic review,7149,True
Digital interventions for the treatment of depression  A meta-analytic review,1150,False
Psychiatric inpatients  views of their mental health  and their experience of social change  during the pandemic  A report from Qatar,9846,True
Psychiatric inpatients  views of their mental health  and their experience of social change  during the pandemic  A report from Qatar,3847,False
Longitudinal anxiety in couples during a global pandemic  Considering loss  attachment behaviors  and trauma coping self-efficacy,4106,True
Longitudinal anxiety in couples during a global pandemic  Considering loss  attachment behaviors  and trauma coping self-efficacy,4107,False
Impact of the COVID-19 pandemic on substance use among adults without children  parents  and adolescents,4126,True
Impact of the COVID-19 pandemic on substance use among adults without children  parents  and adolescents,4127,False
Death anxiety among older adults with chronic illnesses during Covid-19  A qualitative approach,8300,True
Death anxiety among older adults with chronic illnesses during Covid-19  A qualitative approach,2301,False
Follow-up arrangements in head and neck cancer clinics during the COVID-19 pandemic  results from two tertiary UK head and neck cancer centres,3966,True
Follow-up arrangements in head and neck cancer clinics during the COVID-19 pandemic  results from two tertiary UK head and neck cancer centres,3967,False
A symbiosis between cellular automata and dynamic weighted multigraph with application on virus spread modeling,1879,True
A symbiosis between cellular automata and dynamic weighted multigraph with application on virus spread modeling,1880,False
Downstream health impacts of employment losses during the COVID-19 pandemic,8496,True
Downstream health impacts of employment losses during the COVID-19 pandemic,2497,False
Safety and immunogenicity of seven COVID-19 vaccines as a third dose  booster  following two doses of ChAdOx1 nCov-19 or BNT162b2 in the UK  COV-BOOST   a blinded  multicentre  randomised  controlled  phase 2 trial,9299,True
Safety and immunogenicity of seven COVID-19 vaccines as a third dose  booster  following two doses of ChAdOx1 nCov-19 or BNT162b2 in the UK  COV-BOOST   a blinded  multicentre  randomised  controlled  phase 2 trial,3300,False
Prevalence of Long COVID symptoms in Bangladesh  a prospective Inception Cohort Study of COVID-19 survivors,6348,True
Prevalence of Long COVID symptoms in Bangladesh  a prospective Inception Cohort Study of COVID-19 survivors,349,False
I Teach  Therefore I Am   The Serial Relationship between Perceived Vulnerability to Disease  Fear of COVID-19  Teacher Identification and Teacher Satisfaction,3587,True
I Teach  Therefore I Am   The Serial Relationship between Perceived Vulnerability to Disease  Fear of COVID-19  Teacher Identification and Teacher Satisfaction,3588,False
Circulating ubiquitous RNA  a highly predictive and prognostic biomarker in hospitalized COVID-19 patients,7372,True
Circulating ubiquitous RNA  a highly predictive and prognostic biomarker in hospitalized COVID-19 patients,1373,False
Correlation between Commercial Anti-RBD IgG Titer and Neutralization Titer against SARS-CoV-2 Beta Variant,3865,True
Correlation between Commercial Anti-RBD IgG Titer and Neutralization Titer against SARS-CoV-2 Beta Variant,3866,False
Post-COVID-19 syndrome in patients with primary Sjogren s syndrome after acute SARS-CoV-2 infection,8487,True
Post-COVID-19 syndrome in patients with primary Sjogren s syndrome after acute SARS-CoV-2 infection,2488,False
Biologics for Psoriasis During the COVID-19 Pandemic,4131,True
Biologics for Psoriasis During the COVID-19 Pandemic,4132,False
Loss of Faith and Decrease in Trust in a Higher Source During COVID-19 in Germany,1036,True
Loss of Faith and Decrease in Trust in a Higher Source During COVID-19 in Germany,1037,False
COVID-19 collateral damage-psychological burden and behavioural changes among older adults during the first outbreak in Stockholm  Sweden  a cross-sectional study,636,True
COVID-19 collateral damage-psychological burden and behavioural changes among older adults during the first outbreak in Stockholm  Sweden  a cross-sectional study,637,False
Development of superior antibodies against the S-protein of SARS-Cov-2 using macrocyclic epitopes,6153,True
Development of superior antibodies against the S-protein of SARS-Cov-2 using macrocyclic epitopes,154,False
Economic Policy Uncertainty  EPU  and China s Export Fluctuation in the Post-pandemic Era  An Empirical Analysis based on the TVP-SV-VAR Model,4134,True
Economic Policy Uncertainty  EPU  and China s Export Fluctuation in the Post-pandemic Era  An Empirical Analysis based on the TVP-SV-VAR Model,4135,False
Age-Stratified Risk of Cerebral Venous Sinus Thrombosis After SARS-CoV-2 Vaccination,5338,True
Age-Stratified Risk of Cerebral Venous Sinus Thrombosis After SARS-CoV-2 Vaccination,5339,False
Bilateral Neonatal Adrenal Hemorrhage Associated With Severe Maternal COVID-19 Infection,1083,True
Bilateral Neonatal Adrenal Hemorrhage Associated With Severe Maternal COVID-19 Infection,1084,False
Characteristics and Outcomes of a Series of COVID-Associated Mucormycosis Patients in Two Different Settings in Egypt Through the Third Pandemic Wave,861,True
Characteristics and Outcomes of a Series of COVID-Associated Mucormycosis Patients in Two Different Settings in Egypt Through the Third Pandemic Wave,862,False
COVID-19 data are messy  analytic methods for rigorous impact analyses with imperfect data,903,True
COVID-19 data are messy  analytic methods for rigorous impact analyses with imperfect data,904,False
Trends in all-cause mortality of hospitalized patients due to SARS-CoV-2 infection from a monocentric cohort in Milan  Lombardy  Italy,191,True
Trends in all-cause mortality of hospitalized patients due to SARS-CoV-2 infection from a monocentric cohort in Milan  Lombardy  Italy,192,False
SARS-CoV-2 seroprevalence and social inequalities in different subgroups of healthcare workers in Rio de Janeiro  Brazil,109,True
SARS-CoV-2 seroprevalence and social inequalities in different subgroups of healthcare workers in Rio de Janeiro  Brazil,110,False
Effect of Subjective Economic Status During the COVID-19 Pandemic on Depressive Symptoms and Suicidal Ideation Among South Korean Adolescents,4455,True
Effect of Subjective Economic Status During the COVID-19 Pandemic on Depressive Symptoms and Suicidal Ideation Among South Korean Adolescents,4456,False
Invasive Candida kefyr infection presenting as pyelonephritis in an ICU hospitalized COVID-19 patient  Case report and review of the literature,1942,True
Invasive Candida kefyr infection presenting as pyelonephritis in an ICU hospitalized COVID-19 patient  Case report and review of the literature,1943,False
Current HLA Investigations on SARS-CoV-2 and Perspectives,5856,True
Current HLA Investigations on SARS-CoV-2 and Perspectives,5857,False
Use of simplified models for theoretical prediction of the interactions between available antibodies and the receptor-binding domain of SARS-CoV-2 spike protein,4331,True
Use of simplified models for theoretical prediction of the interactions between available antibodies and the receptor-binding domain of SARS-CoV-2 spike protein,4332,False
Social needs screening during the COVID-19 pandemic,8541,True
Social needs screening during the COVID-19 pandemic,2542,False
Early impact of the COVID-19 pandemic on promotion of infant activity  strength and communication  A qualitative exploration,2040,True
Early impact of the COVID-19 pandemic on promotion of infant activity  strength and communication  A qualitative exploration,2041,False
An auto-ethnographic reflection on the nature of nursing in the UK during the Covid-19 pandemic,7331,True
An auto-ethnographic reflection on the nature of nursing in the UK during the Covid-19 pandemic,1332,False
Assessing the repercussions of COVID-19 pandemic on symptoms  disease management  and emotional well-being in patients with inflammatory bowel disease  a multi-site survey study,7317,True
Assessing the repercussions of COVID-19 pandemic on symptoms  disease management  and emotional well-being in patients with inflammatory bowel disease  a multi-site survey study,1318,False
Impact of COVID-19 on maternal healthcare in Africa and the way forward,7779,True
Impact of COVID-19 on maternal healthcare in Africa and the way forward,1780,False
Time-Varying Mortality Risk Suggests Increased Impact of Thrombosis in Hospitalized Covid-19 Patients,4659,True
Time-Varying Mortality Risk Suggests Increased Impact of Thrombosis in Hospitalized Covid-19 Patients,4660,False
Evaluation of the effects of repeated disinfection on medical exam gloves  Part 1  Changes in physical integrity,7313,True
Evaluation of the effects of repeated disinfection on medical exam gloves  Part 1  Changes in physical integrity,1314,False
Long-Term Humoral Immune Response against SARS-CoV-2 after Natural Infection and Subsequent Vaccination According to WHO International Binding Antibody Units  BAU mL,2775,True
Long-Term Humoral Immune Response against SARS-CoV-2 after Natural Infection and Subsequent Vaccination According to WHO International Binding Antibody Units  BAU mL,2776,False
Real World Utilization of Bamlanivimab at a Rural Community Hospital,4145,True
Real World Utilization of Bamlanivimab at a Rural Community Hospital,4146,False
Assessment of Safety of Remdesivir in Covid -19 Patients with Estimated Glomerular Filtration Rate  eGFR  < 30 ml min per 1 73 m 2,2323,True
Assessment of Safety of Remdesivir in Covid -19 Patients with Estimated Glomerular Filtration Rate  eGFR  < 30 ml min per 1 73 m 2,2324,False
Potential links between COVID-19-associated pulmonary aspergillosis and bronchiectasis as detected by high resolution computed tomography,762,True
Potential links between COVID-19-associated pulmonary aspergillosis and bronchiectasis as detected by high resolution computed tomography,763,False
HIV infection and increased risk of COVID-19 mortality  A Meta-Analysis,2617,True
HIV infection and increased risk of COVID-19 mortality  A Meta-Analysis,2618,False
Steroid injections in pain management  influence on coronavirus disease 2019 vaccines,2411,True
Steroid injections in pain management  influence on coronavirus disease 2019 vaccines,2412,False
Serum amyloid A  ferritin and carcinoembryonic antigen as biomarkers of severity in patients with COVID-19,1094,True
Serum amyloid A  ferritin and carcinoembryonic antigen as biomarkers of severity in patients with COVID-19,1095,False
The Impact of Diabetes Mellitus and Hyperglycemia on the Severity and Outcome of Patients with COVID-19 Disease  A Single-Center Experience,6173,True
The Impact of Diabetes Mellitus and Hyperglycemia on the Severity and Outcome of Patients with COVID-19 Disease  A Single-Center Experience,174,False
Followers  unclear demands during the COVID-19 pandemic can undermine leaders  well-being  A moderated mediation model from an entrapment perspective,7048,True
Followers  unclear demands during the COVID-19 pandemic can undermine leaders  well-being  A moderated mediation model from an entrapment perspective,1049,False
Use of DPP4i reduced odds of clinical deterioration and hyperinflammatory syndrome in COVID-19 patients with type 2 diabetes  Propensity score analysis of a territory-wide cohort in Hong Kong,9272,True
Use of DPP4i reduced odds of clinical deterioration and hyperinflammatory syndrome in COVID-19 patients with type 2 diabetes  Propensity score analysis of a territory-wide cohort in Hong Kong,3273,False
A year of living distantly  global trends in the use of stay-at-home orders over the first 12 months of the COVID-19 pandemic,3135,True
A year of living distantly  global trends in the use of stay-at-home orders over the first 12 months of the COVID-19 pandemic,3136,False
Prevalence of depression  anxiety and associated factors among patients with dental disease attending outpatient department in Addis Ababa public hospitals  Addis Ababa  Ethiopia  a multicenter cross-sectional study,7787,True
Prevalence of depression  anxiety and associated factors among patients with dental disease attending outpatient department in Addis Ababa public hospitals  Addis Ababa  Ethiopia  a multicenter cross-sectional study,1788,False
Patient Characteristics and Acute PT and OT Utilization During the Initial Surge of COVID-19  A Retrospective Observational Study,5040,True
Patient Characteristics and Acute PT and OT Utilization During the Initial Surge of COVID-19  A Retrospective Observational Study,5041,False
Safety of Bedside Placement of Tunneled Hemodialysis Catheters in the Intensive Care Unit  Translating from the COVID-19 Experience,3805,True
Safety of Bedside Placement of Tunneled Hemodialysis Catheters in the Intensive Care Unit  Translating from the COVID-19 Experience,3806,False
Modulation of immunosuppressant drug treatment to improve SARS-CoV-2 vaccine efficacy in mice,884,True
Modulation of immunosuppressant drug treatment to improve SARS-CoV-2 vaccine efficacy in mice,885,False
Reduced COVID-19 Hospitalizations among New York City Residents Following Age-Based SARS-CoV-2 Vaccine Eligibility  Evidence from a Regression Discontinuity Design,2654,True
Reduced COVID-19 Hospitalizations among New York City Residents Following Age-Based SARS-CoV-2 Vaccine Eligibility  Evidence from a Regression Discontinuity Design,2655,False
Predominant airborne transmission and insignificant fomite transmission of SARS-CoV-2 in a two-bus COVID-19 outbreak originating from the same pre-symptomatic index case,5921,True
Predominant airborne transmission and insignificant fomite transmission of SARS-CoV-2 in a two-bus COVID-19 outbreak originating from the same pre-symptomatic index case,5922,False
COVID-19  Effect on gastroenterology and hepatology service provision and training  Lessons learnt and planning for the future,6187,True
COVID-19  Effect on gastroenterology and hepatology service provision and training  Lessons learnt and planning for the future,188,False
SARS-CoV-2 infections in cats  dogs  and other animal species  Findings on infection and data from Switzerland,8085,True
SARS-CoV-2 infections in cats  dogs  and other animal species  Findings on infection and data from Switzerland,2086,False
Investigating Learner s Online Learning Behavioural Changes during the COVID-19 Pandemic,6742,True
Investigating Learner s Online Learning Behavioural Changes during the COVID-19 Pandemic,743,False
Proposed subtypes of post-COVID-19 syndrome  or long-COVID  and their respective potential therapies,7626,True
Proposed subtypes of post-COVID-19 syndrome  or long-COVID  and their respective potential therapies,1627,False
A structural view of the SARS-CoV-2 virus and its assembly,5680,True
A structural view of the SARS-CoV-2 virus and its assembly,5681,False
Invasive Pulmonary Aspergillosis and Tuberculosis complicated by Hemophagocytic Lymphohistiocytosis - Sequelae of COVID-19 in a Liver Transplant Recipient,7007,True
Invasive Pulmonary Aspergillosis and Tuberculosis complicated by Hemophagocytic Lymphohistiocytosis - Sequelae of COVID-19 in a Liver Transplant Recipient,1008,False
Acculturation  Bilateral Hostility  and Psychological Wellbeing of U S -dwelling Chinese during the COVID-19 Pandemic,9686,True
Acculturation  Bilateral Hostility  and Psychological Wellbeing of U S -dwelling Chinese during the COVID-19 Pandemic,3687,False
An outbreak of SARS-CoV-2 on a transplant unit in the early vaccination era,2202,True
An outbreak of SARS-CoV-2 on a transplant unit in the early vaccination era,2203,False
Unilateral Diaphragmatic Paralysis in a Patient With COVID-19 Pneumonia,6107,True
Unilateral Diaphragmatic Paralysis in a Patient With COVID-19 Pneumonia,108,False
ECG pathology and its association with death in critically ill COVID-19 patients  a cohort study,6417,True
ECG pathology and its association with death in critically ill COVID-19 patients  a cohort study,418,False
Practical Consensus Recommendations for Optimizing Risk versus Benefit of Chemotherapy in Patients with HR Positive Her2 Negative Early Breast Cancer in India,1262,True
Practical Consensus Recommendations for Optimizing Risk versus Benefit of Chemotherapy in Patients with HR Positive Her2 Negative Early Breast Cancer in India,1263,False
Assessment of Polyunsaturated Fatty Acids on COVID-19-Associated Risk Reduction,8379,True
Assessment of Polyunsaturated Fatty Acids on COVID-19-Associated Risk Reduction,2380,False
What does a pandemic proof health system look like,975,True
What does a pandemic proof health system look like,976,False
Comparison of Tocilizumab and High-dose Methylprednisolone Pulse on Outcomes in Severe Corona Virus Disease-2019  TAME-COVID  a Retrospective Multicentric Study,5831,True
Comparison of Tocilizumab and High-dose Methylprednisolone Pulse on Outcomes in Severe Corona Virus Disease-2019  TAME-COVID  a Retrospective Multicentric Study,5832,False
Aseptic meningitis after BNT-162b2 COVID-19 vaccination,4925,True
Aseptic meningitis after BNT-162b2 COVID-19 vaccination,4926,False
From delta to Omicron  S1-RBD S2 mutation deletion equilibrium in SARS-CoV-2 defined variants,941,True
From delta to Omicron  S1-RBD S2 mutation deletion equilibrium in SARS-CoV-2 defined variants,942,False
The role of non-COVID-specific and COVID-specific factors in predicting a shift in willingness to vaccinate  A panel study,4723,True
The role of non-COVID-specific and COVID-specific factors in predicting a shift in willingness to vaccinate  A panel study,4724,False
Exploring variation in ambulance calls and conveyance rates for adults with diabetes mellitus who contact the Northern Ireland Ambulance Service  a retrospective database analysis,2387,True
Exploring variation in ambulance calls and conveyance rates for adults with diabetes mellitus who contact the Northern Ireland Ambulance Service  a retrospective database analysis,2388,False
Primary Care Concerns for the Aging Population With HIV,9728,True
Primary Care Concerns for the Aging Population With HIV,3729,False
Instituting a Green Zone for Elective Surgery During the Second Wave of COVID-19,5021,True
Instituting a Green Zone for Elective Surgery During the Second Wave of COVID-19,5022,False
Plasmapheresis in the Treatment of Refractory Myoclonic Status  A Case Report,4391,True
Plasmapheresis in the Treatment of Refractory Myoclonic Status  A Case Report,4392,False
The impact of the first COVID-19 lockdown in the UK for doctoral and early career researchers,5148,True
The impact of the first COVID-19 lockdown in the UK for doctoral and early career researchers,5149,False
Testing Our Children When the World Shuts Down  Analyzing Recommendations for Adapted Tele-Assessment during COVID-19,3221,True
Testing Our Children When the World Shuts Down  Analyzing Recommendations for Adapted Tele-Assessment during COVID-19,3222,False
Effectiveness and Acceptability of Telerehabilitation in Physical Therapy during COVID-19 in Children  Findings of a Systematic Review,3882,True
Effectiveness and Acceptability of Telerehabilitation in Physical Therapy during COVID-19 in Children  Findings of a Systematic Review,3883,False
Analysis of Outcomes in COVID-19 Patients With Varying Degrees of Hyperlipasemia,9438,True
Analysis of Outcomes in COVID-19 Patients With Varying Degrees of Hyperlipasemia,3439,False
Mal adaptations  A qualitative evidence synthesis of opioid agonist therapy during major disruptions,6624,True
Mal adaptations  A qualitative evidence synthesis of opioid agonist therapy during major disruptions,625,False
The COVID-19 pandemic and the health of people who use illicit opioids in New York City  the first 12 months,5918,True
The COVID-19 pandemic and the health of people who use illicit opioids in New York City  the first 12 months,5919,False
Attenuation of Antibody Titers from 3 to 6 Months after the Second Dose of the BNT162b2 Vaccine Depends on Sex  with Age and Smoking Risk Factors for Lower Antibody Titers at 6 Months,2789,True
Attenuation of Antibody Titers from 3 to 6 Months after the Second Dose of the BNT162b2 Vaccine Depends on Sex  with Age and Smoking Risk Factors for Lower Antibody Titers at 6 Months,2790,False
An exploration of the characteristics of COVID-19 patients referred to a central cardiology hospital with acute coronary syndrome,944,True
An exploration of the characteristics of COVID-19 patients referred to a central cardiology hospital with acute coronary syndrome,945,False
Detection of Antibodies Against the SARS-CoV-2 Spike Protein and Analysis of the Peripheral Blood Mononuclear Cell Transcriptomic Profile  15 Years After Recovery From SARS,8908,True
Detection of Antibodies Against the SARS-CoV-2 Spike Protein and Analysis of the Peripheral Blood Mononuclear Cell Transcriptomic Profile  15 Years After Recovery From SARS,2909,False
The Psychological Impact of COVID-19 on Healthcare Workers in Saudi Arabia  A Year Later Into the Pandemic,1857,True
The Psychological Impact of COVID-19 on Healthcare Workers in Saudi Arabia  A Year Later Into the Pandemic,1858,False
COVID-19 diagnosis by SARS-CoV-2 Spike protein detection in saliva using an ultrasensitive magneto-assay based on disposable electrochemical sensor,9080,True
COVID-19 diagnosis by SARS-CoV-2 Spike protein detection in saliva using an ultrasensitive magneto-assay based on disposable electrochemical sensor,3081,False
An Automated Dashboard to Improve Laboratory COVID-19 Diagnostics Management,4108,True
An Automated Dashboard to Improve Laboratory COVID-19 Diagnostics Management,4109,False
Millisecond dynamic of SARS-CoV-2 spike and its interaction with ACE2 receptor and small extracellular vesicles,8513,True
Millisecond dynamic of SARS-CoV-2 spike and its interaction with ACE2 receptor and small extracellular vesicles,2514,False
A case of aseptic meningitis following AZD1222 COVID-19 vaccination,3255,True
A case of aseptic meningitis following AZD1222 COVID-19 vaccination,3256,False
Primary health care response in the management of pandemics  Learnings from the COVID-19 pandemic,2690,True
Primary health care response in the management of pandemics  Learnings from the COVID-19 pandemic,2691,False
Immunogenicity and safety of mRNA COVID-19 vaccines in people with multiple sclerosis treated with different disease-modifying therapies,9512,True
Immunogenicity and safety of mRNA COVID-19 vaccines in people with multiple sclerosis treated with different disease-modifying therapies,3513,False
Effectiveness of public policy in reviving the COVID-19 hit economy  Evidences from Kerala  India,6961,True
Effectiveness of public policy in reviving the COVID-19 hit economy  Evidences from Kerala  India,962,False
Translation and psychometric properties of the MISSCARE survey-Persian version,1319,True
Translation and psychometric properties of the MISSCARE survey-Persian version,1320,False
Role of the Media in Health-Related Awareness Campaigns on Perception of COVID-19  A Pre-post Study in the General Population of Pakistan,8882,True
Role of the Media in Health-Related Awareness Campaigns on Perception of COVID-19  A Pre-post Study in the General Population of Pakistan,2883,False
Anti-pathogen stainless steel combating COVID-19,9880,True
Anti-pathogen stainless steel combating COVID-19,3881,False
Concerns and mental health of teachers from digitally underdeveloped countries regarding the reopening of schools after the first wave of the COVID-19 pandemic,5162,True
Concerns and mental health of teachers from digitally underdeveloped countries regarding the reopening of schools after the first wave of the COVID-19 pandemic,5163,False
Anticoagulation for Stroke Prevention after Restoration of Haemostasis with Emicizumab in Acquired Haemophilia A,5829,True
Anticoagulation for Stroke Prevention after Restoration of Haemostasis with Emicizumab in Acquired Haemophilia A,5830,False
High versus Standard Intensity of Thromboprophylaxis in Hospitalized Patients with COVID-19  A Systematic Review and Meta-Analysis,7953,True
High versus Standard Intensity of Thromboprophylaxis in Hospitalized Patients with COVID-19  A Systematic Review and Meta-Analysis,1954,False
Alternative to In Vivo Tests During the COVID-19 Pandemic  Multiple Allergen Simultaneous Tests as a Useful First Screening,5958,True
Alternative to In Vivo Tests During the COVID-19 Pandemic  Multiple Allergen Simultaneous Tests as a Useful First Screening,5959,False
The metabolic syndrome  thiazolidinediones  and implications for intersection of chronic and inflammatory disease,9271,True
The metabolic syndrome  thiazolidinediones  and implications for intersection of chronic and inflammatory disease,3272,False
Mental Health Disorders During COVID-19 Pandemic Among Southwest Ethiopia University Students  An Institutional-Based Cross-Sectional Study,3475,True
Mental Health Disorders During COVID-19 Pandemic Among Southwest Ethiopia University Students  An Institutional-Based Cross-Sectional Study,3476,False
Investigating the Impact of Isolation During COVID-19 on Family Functioning - An Australian Snapshot,3505,True
